geneID	logFC	logCPM	PValue	dir	qvalue
g2	0.593878432594283	4.83454657077456	0.00128054802298642	1	0.00508673294417978
g4	1.14847080785704	2.15326393855382	0.0151583307830751	1	0.0407464543280372
g9	0.544001816200246	4.65178073789643	0.00928866509303941	1	0.0271419738555163
g11	-1.68235331401572	4.10877006144996	1.17816719802302e-17	-1	5.99333375107785e-16
g12	0.75338901671266	5.57010471026116	0.000420289011819237	1	0.0019647575399362
g14	0.714823742140848	3.22169096851298	0.00866362602548099	1	0.0255795698156284
g15	-1.04653261715668	3.19723829962577	5.75569681593159e-05	-1	0.000351550054173193
g16	0.438923503169968	5.57703226392088	0.00296680778243277	1	0.0103977327741486
g17	-0.654967556817119	4.78386193831109	3.1948898258601e-05	-1	0.000210688443986692
g19	-2.30018634040357	4.77079814860048	1.64525605750197e-28	-1	2.36017465635516e-26
g20	-0.759121183225488	4.76052817038737	0.000761190555194505	-1	0.00327062667066201
g21	0.516118004747755	5.37039797920108	9.15375057959362e-05	1	0.000528212402713047
g31	-0.717775782349106	4.83530226373377	8.76290709901914e-06	-1	6.74112608613339e-05
g34	-2.62887229693271	4.18635998353579	1.63632920037328e-33	-1	3.52105317336323e-31
g39	-3.35657107731754	2.34876070014594	0.000827026459430261	-1	0.00349832029762539
g42	-2.73968852267252	2.81973061390532	9.24929372357392e-10	-1	1.62350704649687e-08
g47	-0.649481725315928	2.82067330444907	0.0126148720004225	-1	0.0350028131147763
g50	-0.463464032836449	4.94445859156336	0.00106280237776486	-1	0.00432968223490047
g61	1.35860706676466	1.64645157732489	0.00176601136468822	1	0.0066785645949668
g67	-1.70233735510634	2.79746564818887	1.58418972553121e-06	-1	1.45553349760805e-05
g69	1.42448730478101	5.7718309173507	0.00748631878987482	1	0.0226833857764055
g72	3.29865267546082	5.79697919415917	4.6991126550336e-06	1	3.89929932792296e-05
g73	-1.73112420716331	5.41305210354236	3.60168805166052e-24	-1	3.55509740805647e-22
g74	-1.03577327773499	5.02471998059836	0.00132064453472206	-1	0.00522863460867512
g77	0.677516145460609	7.56310548426616	0.00388594594222023	1	0.0130286358343245
g87	0.734955235733427	3.66242454270964	0.000445396973007103	1	0.00206403845504749
g90	-0.839037891793287	4.34579814081905	9.02072096345002e-05	-1	0.000521234891760251
g91	0.582278469732449	4.98362564759049	0.00544903026056124	1	0.0173758496068104
g92	-1.07522180355362	4.37481993727328	1.19685236479176e-05	-1	8.85316919408359e-05
g95	-0.459222043565475	5.5117050092124	0.0128224170089126	-1	0.035446141983271
g102	0.778274129525639	3.65378322968329	0.0153366660657222	1	0.0411130410367771
g103	-0.930909070953037	4.99045445616555	4.40100843649972e-05	-1	0.000278627982425753
g104	-1.06902675145545	5.97030614610758	2.27763900360664e-06	-1	2.02354401649908e-05
g110	-1.37428808168363	2.63436714251194	5.18414695430466e-08	-1	6.57351055761507e-07
g111	1.15141914818935	1.74101601556198	0.000818951359742949	1	0.00346898544304362
g114	-0.685649209115202	5.39508135337225	0.000271033890444805	-1	0.00134791399567344
g121	-2.27416835280671	4.49458272304848	0.000895907047798084	-1	0.00375192783767705
g132	0.704227831209281	5.37522198362241	6.20414197176306e-05	1	0.000375107409239667
g135	0.528605306598192	6.7812534134472	0.00071357108650859	1	0.00308883979873101
g139	-0.503637660434156	4.20933969703984	0.0029272043517842	-1	0.0102786526177696
g140	1.07886816373617	3.64472244213543	6.2738627627438e-06	1	5.04299510379982e-05
g142	0.744460953671562	5.18735524746264	0.00619930023101417	1	0.0193862145576171
g153	0.944708131344473	3.74252162645687	3.03693380197878e-05	1	0.000201880573218966
g156	-1.74227002836671	3.74502920961436	4.2717078032912e-10	-1	7.97212562976757e-09
g158	-0.488757445350195	5.40354478700031	0.0167116597688058	-1	0.044031038925574
g160	-2.66551314867515	2.05058597046717	0.00115698348109473	-1	0.00466229313593748
g161	-2.55685983865509	1.71319959444513	0.000150992926220336	-1	0.000813079526128427
g166	0.751538673418005	4.66910360391731	0.00320102586386914	1	0.0110863792916041
g170	-8.52755592003041	2.09647905380421	8.97590324375399e-34	-1	2.01191131249061e-31
g171	-8.50785545734263	1.95787319138978	2.40283496095422e-31	-1	4.41916262306093e-29
g175	0.609227787943885	7.01128797895522	0.00143668683526377	1	0.00560047596398654
g178	-1.5323728730251	5.13199752833562	5.26845078099926e-21	-1	3.75385840746828e-19
g179	-0.624841862413714	2.54586326219134	0.014930711231437	-1	0.0402151764023109
g180	-0.633966813218205	5.82100835433039	0.00372926184685879	-1	0.0125915983713647
g184	0.87116187389296	4.73853665317187	0.00237158522037179	1	0.00857532696554532
g185	0.990668989263858	4.5714869114321	0.000414160779255873	1	0.00193948022808006
g187	0.60778992728704	4.35109497215883	0.00077466757227218	1	0.00331474949416154
g193	-1.02586075526725	3.45087714383029	2.82002996848018e-05	-1	0.000189274500504543
g195	-1.08811721885672	3.34710713685273	2.2490847111299e-05	-1	0.000155653177673484
g197	-0.75065251906491	3.54040822243464	0.00021651515487669	-1	0.00111113119547737
g199	-0.829966557339953	5.59229328969814	0.000122581340235055	-1	0.000679470705609972
g200	0.737195735838854	1.97043169183794	0.0101206363523023	1	0.029145590608785
g203	0.755522512537576	3.23727171394493	0.0159548319777354	1	0.0424004044086589
