geneID	logFC	logCPM	PValue	dir	qvalue
g9	0.804209167132793	4.65178073789643	0.000321660886230254	1	0.00192745724029591
g10	-0.977504862702038	2.90060202899142	0.000888771920651126	-1	0.00457635658975136
g11	-1.92235251864631	4.10877006144996	7.28543903265579e-19	-1	5.10645202295399e-17
g15	-1.07929028711146	3.19723829962577	0.000247612969179488	-1	0.00154259868870997
g16	0.381111337399644	5.57703226392088	0.0150324988382695	1	0.0464922010539853
g17	-1.34340302825627	4.78386193831109	9.88501415951019e-14	-1	3.6800300118398e-12
g19	-1.69647768520563	4.77079814860048	7.80620454331734e-17	-1	4.18887554521453e-15
g21	0.463239315937722	5.37039797920108	0.001240525900694	1	0.0060282325932222
g31	-0.652157486839005	4.83530226373377	0.000234718492802309	-1	0.00147421848456512
g34	-2.67144597193241	4.18635998353579	1.45252177893346e-26	-1	2.35002734128498e-24
g42	-2.89733296192198	2.81973061390532	9.27994343386926e-10	-1	1.94246909348248e-08
g47	-1.18511338720471	2.82067330444907	0.00019572214865943	-1	0.00125905805526266
g50	-0.371014184068501	4.94445859156336	0.0164044290641881	-1	0.0499067587449739
g61	1.18521054815876	1.64645157732489	0.0153792792817481	1	0.0473396613946607
g67	-2.06139435881106	2.79746564818887	2.64325330034856e-07	-1	3.46814173883538e-06
g73	-1.96448903174216	5.41305210354236	3.18875992111111e-26	-1	4.97215478133832e-24
g74	-1.61729606299731	5.02471998059836	2.69933293463468e-06	-1	2.83337785792531e-05
g78	-0.697569858753941	3.62879785820862	0.00300416779936342	-1	0.0125888379175661
g90	-0.849666521779185	4.34579814081905	0.000248449682487207	-1	0.00154732410582377
g92	-1.02089133684372	4.37481993727328	9.49983239059761e-05	-1	0.000676207057164669
g95	-0.648852189118533	5.5117050092124	0.000988879267373646	-1	0.00499500095665402
g103	-1.16362894854556	4.99045445616555	1.92289145450838e-06	-1	2.09821391065473e-05
g104	-1.51332071162007	5.97030614610758	5.85330848140906e-10	-1	1.27223729194909e-08
g110	-1.31444582086607	2.63436714251194	3.52391699516003e-06	-1	3.5937272939267e-05
g112	-3.27826700915513	1.792874610477	1.08353213192807e-06	-1	1.25217209531838e-05
g114	-0.616326824096548	5.39508135337225	0.00225511388835932	-1	0.00991733918857875
g121	-2.4831100381432	4.49458272304848	0.00048751962161599	-1	0.00274475332755962
g129	1.19988648687915	2.5174441606904	0.010966422987657	1	0.036170369382036
g135	0.446100943051535	6.7812534134472	0.00807559648017774	1	0.0283475832072536
g139	-0.788667132077829	4.20933969703984	5.48639571242654e-05	-1	0.000418787736573233
g156	-2.42286075860476	3.74502920961436	3.22985831339755e-15	-1	1.43004302855326e-13
g161	-1.96908244121181	1.71319959444513	0.000873887341346455	-1	0.00451432718200567
g166	1.0653733124226	4.66910360391731	0.000137763426538203	1	0.000933667216456393
g170	-8.5018886824107	2.09647905380421	2.60846847956423e-27	-1	4.52653425348896e-25
g171	-8.18108979485872	1.95787319138978	4.72652990583852e-22	-1	4.77490471895931e-20
g175	0.771905230035085	7.01128797895522	0.000164245137303139	1	0.00108345397439882
g178	-1.59454649245669	5.13199752833562	5.04424314098514e-20	-1	4.00524073460215e-18
g181	-0.767581744818028	4.36693230076622	0.000169111681851203	-1	0.00111180726247302
g192	-1.45426321767097	2.30049107117533	0.000122612091223692	-1	0.000843737441302013
g193	-0.847702534752384	3.45087714383029	0.00135319665610389	-1	0.00648226223367095
g195	-1.33515943166709	3.34710713685273	1.16711032518776e-06	-1	1.34155341759563e-05
g197	-0.648399276610673	3.54040822243464	0.00224488462019003	-1	0.00988043102009596
g198	0.921875677398651	4.73916750748726	0.00452866646114083	1	0.0177402243236967
g199	-0.655919536472916	5.59229328969814	0.00457540304992215	-1	0.017864910692837
g200	1.42278577893668	1.97043169183794	3.535247301552e-05	1	0.000282932373113795
g203	0.874949924896177	3.23727171394493	0.0109066823195624	1	0.0360119671861815
g204	-0.517279405647415	4.27804790328637	0.00249380341760968	-1	0.0107876829699085
g208	3.38611521735856	3.71904468959212	3.91826672154812e-05	1	0.000310431750052549
g216	0.721247145646841	4.22242904785053	0.0001410663101955	1	0.000952751055488631
g224	1.076860640244	4.85709657572092	0.000475060700975201	1	0.00268867863324155
g225	0.535794349978683	5.29210199680185	0.0105047166250317	1	0.0349313077325658
g227	-2.43503410698971	3.4743844929323	6.70340384624206e-20	-1	5.26437386727871e-18
g228	-0.610885285489974	5.45051181566743	0.000154762738919703	-1	0.00103133620813694
g231	-1.27744466875206	3.85979532542057	5.92243964553874e-07	-1	7.26148468904289e-06
g233	1.21765982348125	6.55109063246892	9.5985959413446e-05	1	0.000681658704507766
g241	-0.514743931560461	7.0578271596316	0.0060677760046386	-1	0.0224727029376615
g242	-0.51976814814566	6.03142386712769	0.00168687908193858	-1	0.00778097836766438
g244	-1.89582119330507	1.81833551625263	0.00488131732800338	-1	0.0188034705091258
g245	-4.03296911803181	0.566931639381839	2.63925608448857e-06	-1	2.77437774430997e-05
g248	-1.43795228095101	4.24357816228068	3.49480353869845e-10	-1	7.90759017305082e-09
g255	0.509700025020838	7.21869067635384	0.00640474333565092	1	0.0234453698522713
g260	0.743568086487217	4.65856603232361	0.00176739623502594	1	0.00808633511678334
g270	-1.03162657816857	3.03075564546843	0.000127786544191825	-1	0.000875299559964984
g275	2.98468760248701	1.87758579634905	0.0002095364332025	1	0.00133436074863906
g278	-7.23600828197662	0.927733084665058	0.000195433218877229	-1	0.0012575753599881
g280	-2.93423909920455	5.15399262915684	4.42846824386167e-26	-1	6.80655569081539e-24
g296	0.80999725274348	6.43663361669857	6.99105170219437e-07	1	8.39472380177559e-06
g297	1.6660666566798	4.32054301551953	1.87300415372234e-12	1	5.82417678898807e-11
g299	0.952421301508962	7.76463008269459	0.008839831180817	1	0.0305028042573477
g316	-2.39529158553159	2.01710459999106	0.00164296470918016	-1	0.00762565693759048
g317	-1.1235556660628	4.28714654760127	3.05410666530865e-05	-1	0.000248744387676425
g329	-1.73036579084136	5.1896569831173	9.16438890736157e-17	-1	4.88117129971798e-15
g330	-1.90678420408417	5.0943479587251	4.15349105697978e-13	-1	1.41639969198242e-11
g332	-0.913012374331274	7.76496795214508	9.46200893003109e-05	-1	0.000673960636068881
g350	3.31822548030559	8.56138031388134	9.73780459178113e-38	1	3.17481938190828e-35
g357	1.23543792422234	7.24119187094289	0.000376310964132936	1	0.00220459006975565
g361	-0.913498866171551	6.58706726867631	1.72773449867259e-05	-1	0.000147646508905627
g372	5.77129551239839	4.55379332378407	7.19926108654327e-06	1	6.77366419152769e-05
g378	-1.22096831988327	6.91805957922043	1.36997017140327e-06	-1	1.54432870200562e-05
g384	-2.1907026259335	5.47624999717686	1.4827915916687e-08	-1	2.50838910923956e-07
g385	-2.03608407881586	4.41342635131844	1.53438447342322e-14	-1	6.38624470002337e-13
g387	-3.04423241975529	3.46943403122214	1.69380616043234e-23	-1	1.98083266087952e-21
g397	-4.79306696280428	3.51380520171446	3.67170916782596e-54	-1	3.16031351493116e-51
g399	-2.87582758752969	5.76299735170656	1.861153960114e-34	-1	5.41193390726123e-32
g403	3.29320227430354	3.00594314464487	0.00179748933333528	1	0.00819630758099356
g404	-1.32208534002917	4.9963603404027	8.65237551950356e-09	-1	1.52109327147613e-07
g405	-2.35408938468756	4.77904255426217	6.19442679561574e-24	-1	7.70472114381847e-22
g407	-1.60962599409098	3.24319640615618	6.39362267721068e-08	-1	9.5739716609756e-07
g408	-2.4033148631166	2.81684004837047	7.42179675670568e-11	-1	1.837770110596e-09
g421	-1.23298513367108	2.64981796281201	0.00956390190034345	-1	0.0325369234927416
g428	1.76710746723903	1.5978129499109	0.000916403113316723	1	0.00469615674978548
g436	1.5203884467137	1.02745215498099	0.00245726310249611	1	0.0106639718799624
g437	-1.0430718539759	4.17836947901124	5.73395250564838e-06	-1	5.51803175387039e-05
g438	-7.86777416306401	1.02984816102853	5.9832960089977e-05	-1	0.000451749345689869
g439	-1.38641509674744	7.05572525974606	2.28652028522038e-09	-1	4.44456580825404e-08
g447	-0.812396276805344	4.42470870028556	6.67429982436117e-06	-1	6.32918738158578e-05
