context	category	distance	what	where	mean	weight
CG	none	-100	mean	upstream	0.269600283505486	1
CHG	none	-100	mean	upstream	0.144311098122336	1
CHH	none	-100	mean	upstream	0.0614953756722851	1
CG	none	-200	mean	upstream	0.309031702863284	1
CHG	none	-200	mean	upstream	0.155425215752893	1
CHH	none	-200	mean	upstream	0.0700429176403352	1
CG	none	-300	mean	upstream	0.335374960219462	1
CHG	none	-300	mean	upstream	0.166863393084227	1
CHH	none	-300	mean	upstream	0.0728938905043592	1
CG	none	-400	mean	upstream	0.353432743620499	1
CHG	none	-400	mean	upstream	0.171167052160214	1
CHH	none	-400	mean	upstream	0.0750760161614689	1
CG	none	-500	mean	upstream	0.364236076474656	1
CHG	none	-500	mean	upstream	0.173470794750679	1
CHH	none	-500	mean	upstream	0.076020131902364	1
CG	none	-600	mean	upstream	0.36456127029049	1
CHG	none	-600	mean	upstream	0.165074649261126	1
CHH	none	-600	mean	upstream	0.0753305389414037	1
CG	none	-700	mean	upstream	0.367081488364826	1
CHG	none	-700	mean	upstream	0.162399411870522	1
CHH	none	-700	mean	upstream	0.0731461675123193	1
CG	none	-800	mean	upstream	0.372505523385177	1
CHG	none	-800	mean	upstream	0.159866168676438	1
CHH	none	-800	mean	upstream	0.0730798892088958	1
CG	none	-900	mean	upstream	0.38204613130845	1
CHG	none	-900	mean	upstream	0.157494300526972	1
CHH	none	-900	mean	upstream	0.0717016837314469	1
CG	none	-1000	mean	upstream	0.38465467666806	1
CHG	none	-1000	mean	upstream	0.157282397917489	1
CHH	none	-1000	mean	upstream	0.0715810227159426	1
CG	none	-1100	mean	upstream	0.39199114788424	1
CHG	none	-1100	mean	upstream	0.153961988120578	1
CHH	none	-1100	mean	upstream	0.0700228307572895	1
CG	none	-1200	mean	upstream	0.398718702549415	1
CHG	none	-1200	mean	upstream	0.151589543053078	1
CHH	none	-1200	mean	upstream	0.0688866780370366	1
CG	none	-1300	mean	upstream	0.397485701577481	1
CHG	none	-1300	mean	upstream	0.153035409325525	1
CHH	none	-1300	mean	upstream	0.0688720255114522	1
CG	none	-1400	mean	upstream	0.402738125158319	1
CHG	none	-1400	mean	upstream	0.15074466461761	1
CHH	none	-1400	mean	upstream	0.0683168067170516	1
CG	none	-1500	mean	upstream	0.405471328978603	1
CHG	none	-1500	mean	upstream	0.151013562694631	1
CHH	none	-1500	mean	upstream	0.0669504749306081	1
