context	category	distance	what	where	mean	weight
CG	none	-100	mean	upstream	0.27169363305985	1
CHG	none	-100	mean	upstream	0.166536305640709	1
CHH	none	-100	mean	upstream	0.0672500292356711	1
CG	none	-200	mean	upstream	0.30795096000512	1
CHG	none	-200	mean	upstream	0.178365213414241	1
CHH	none	-200	mean	upstream	0.0732601792533222	1
CG	none	-300	mean	upstream	0.327545392833171	1
CHG	none	-300	mean	upstream	0.188844607446122	1
CHH	none	-300	mean	upstream	0.0754315621545379	1
CG	none	-400	mean	upstream	0.347619221897295	1
CHG	none	-400	mean	upstream	0.192550030770463	1
CHH	none	-400	mean	upstream	0.0788502319497778	1
CG	none	-500	mean	upstream	0.358956417303516	1
CHG	none	-500	mean	upstream	0.193364476651022	1
CHH	none	-500	mean	upstream	0.0796700533119646	1
CG	none	-600	mean	upstream	0.361951224631634	1
CHG	none	-600	mean	upstream	0.185031900878072	1
CHH	none	-600	mean	upstream	0.0794925051969563	1
CG	none	-700	mean	upstream	0.368547173757531	1
CHG	none	-700	mean	upstream	0.182970316604186	1
CHH	none	-700	mean	upstream	0.0786353437113874	1
CG	none	-800	mean	upstream	0.37507378991077	1
CHG	none	-800	mean	upstream	0.17953360309199	1
CHH	none	-800	mean	upstream	0.0787230975534705	1
CG	none	-900	mean	upstream	0.382928791205764	1
CHG	none	-900	mean	upstream	0.178210900283756	1
CHH	none	-900	mean	upstream	0.0775809873095195	1
CG	none	-1000	mean	upstream	0.388818689128948	1
CHG	none	-1000	mean	upstream	0.176097861636326	1
CHH	none	-1000	mean	upstream	0.0768900671884132	1
CG	none	-1100	mean	upstream	0.396252483397097	1
CHG	none	-1100	mean	upstream	0.174521892528844	1
CHH	none	-1100	mean	upstream	0.0755537956056658	1
CG	none	-1200	mean	upstream	0.404834625883045	1
CHG	none	-1200	mean	upstream	0.171839410796614	1
CHH	none	-1200	mean	upstream	0.0751422170997722	1
CG	none	-1300	mean	upstream	0.405418128857742	1
CHG	none	-1300	mean	upstream	0.173446188029013	1
CHH	none	-1300	mean	upstream	0.0747921469051796	1
CG	none	-1400	mean	upstream	0.408791175746448	1
CHG	none	-1400	mean	upstream	0.171707203059271	1
CHH	none	-1400	mean	upstream	0.0742877474702264	1
CG	none	-1500	mean	upstream	0.411617305731504	1
CHG	none	-1500	mean	upstream	0.170991982465309	1
CHH	none	-1500	mean	upstream	0.0730597500454967	1
CG	none	-1600	mean	upstream	0.413668299028017	1
CHG	none	-1600	mean	upstream	0.168912303471401	1
