context	category	distance	what	where	mean	weight
CG	none	-100	mean	upstream	0.308181382312646	1
CHG	none	-100	mean	upstream	0.202928843624429	1
CHH	none	-100	mean	upstream	0.102132011889696	1
CG	none	-200	mean	upstream	0.349773062093413	1
CHG	none	-200	mean	upstream	0.217766428854925	1
CHH	none	-200	mean	upstream	0.112571601569292	1
CG	none	-300	mean	upstream	0.380026138542239	1
CHG	none	-300	mean	upstream	0.236905316916739	1
CHH	none	-300	mean	upstream	0.118713167816348	1
CG	none	-400	mean	upstream	0.397227246366678	1
CHG	none	-400	mean	upstream	0.241545624496934	1
CHH	none	-400	mean	upstream	0.120481353178691	1
CG	none	-500	mean	upstream	0.407595963570781	1
CHG	none	-500	mean	upstream	0.245442157781862	1
CHH	none	-500	mean	upstream	0.121668120398094	1
CG	none	-600	mean	upstream	0.414026040199293	1
CHG	none	-600	mean	upstream	0.239021088094844	1
CHH	none	-600	mean	upstream	0.121429107926634	1
CG	none	-700	mean	upstream	0.422637485891906	1
CHG	none	-700	mean	upstream	0.235391227258191	1
CHH	none	-700	mean	upstream	0.120146647049426	1
CG	none	-800	mean	upstream	0.422060650341341	1
CHG	none	-800	mean	upstream	0.229575655548877	1
CHH	none	-800	mean	upstream	0.118476226036248	1
CG	none	-900	mean	upstream	0.430275874823425	1
CHG	none	-900	mean	upstream	0.227938694488487	1
CHH	none	-900	mean	upstream	0.117224090803252	1
CG	none	-1000	mean	upstream	0.435265604431993	1
CHG	none	-1000	mean	upstream	0.226175665965922	1
CHH	none	-1000	mean	upstream	0.115991244258322	1
CG	none	-1100	mean	upstream	0.438161675758261	1
CHG	none	-1100	mean	upstream	0.222944038460985	1
CHH	none	-1100	mean	upstream	0.115310099132553	1
CG	none	-1200	mean	upstream	0.441122345049256	1
CHG	none	-1200	mean	upstream	0.213630462443765	1
CHH	none	-1200	mean	upstream	0.11358898756189	1
CG	none	-1300	mean	upstream	0.441862195502907	1
CHG	none	-1300	mean	upstream	0.215901583438664	1
CHH	none	-1300	mean	upstream	0.111692448159905	1
CG	none	-1400	mean	upstream	0.443767613730016	1
CHG	none	-1400	mean	upstream	0.212756166549517	1
CHH	none	-1400	mean	upstream	0.110711151095027	1
CG	none	-1500	mean	upstream	0.447638219156902	1
CHG	none	-1500	mean	upstream	0.211734794515392	1
CHH	none	-1500	mean	upstream	0.10986512700825	1
CG	none	-1600	mean	upstream	0.447671245196205	1
CHG	none	-1600	mean	upstream	0.211849872599648	1
CHH	none	-1600	mean	upstream	0.10957180558698	1
CG	none	-1700	mean	upstream	0.451049769561998	1
CHG	none	-1700	mean	upstream	0.208688012573065	1
CHH	none	-1700	mean	upstream	0.109801804679184	1
CG	none	-1800	mean	upstream	0.445398738540073	1
CHG	none	-1800	mean	upstream	0.206676794817524	1
CHH	none	-1800	mean	upstream	0.109124764474533	1
CG	none	-1900	mean	upstream	0.450001722748261	1
CHG	none	-1900	mean	upstream	0.20597494969597	1
CHH	none	-1900	mean	upstream	0.10769735342768	1
CG	none	-2000	mean	upstream	0.443680505358182	1
CHG	none	-2000	mean	upstream	0.205995795329164	1
CHH	none	-2000	mean	upstream	0.106831254725636	1
CG	none	2000	mean	downstream	0.393945716362889	1
CHG	none	2000	mean	downstream	0.200811844964047	1
CHH	none	2000	mean	downstream	0.100676268351631	1
CG	none	2100	mean	downstream	0.412588120197954	1
CHG	none	2100	mean	downstream	0.201908445390782	1
CHH	none	2100	mean	downstream	0.104708340797435	1
CG	none	2200	mean	downstream	0.423127920826328	1
CHG	none	2200	mean	downstream	0.200564598632066	1
CHH	none	2200	mean	downstream	0.104460254533985	1
CG	none	2300	mean	downstream	0.434847186251691	1
CHG	none	2300	mean	downstream	0.192725270319493	1
CHH	none	2300	mean	downstream	0.105034482254172	1
CG	none	2400	mean	downstream	0.441086071715541	1
CHG	none	2400	mean	downstream	0.196269375403503	1
CHH	none	2400	mean	downstream	0.103378480238134	1
CG	none	2500	mean	downstream	0.443855839158595	1
CHG	none	2500	mean	downstream	0.196123671630247	1
CHH	none	2500	mean	downstream	0.103721178060656	1
CG	none	2600	mean	downstream	0.446277557380603	1
CHG	none	2600	mean	downstream	0.194071975204894	1
CHH	none	2600	mean	downstream	0.102969401471479	1
CG	none	2700	mean	downstream	0.447627567141256	1
CHG	none	2700	mean	downstream	0.194609555315132	1
CHH	none	2700	mean	downstream	0.102681697515862	1
CG	none	2800	mean	downstream	0.449179911990893	1
CHG	none	2800	mean	downstream	0.193532059045828	1
CHH	none	2800	mean	downstream	0.101573742586511	1
CG	none	2900	mean	downstream	0.451499114436234	1
CHG	none	2900	mean	downstream	0.194774071460916	1
