context	category	distance	what	where	mean	weight
CG	none	-100	mean	upstream	0.327967054989069	1
CHG	none	-100	mean	upstream	0.195579218119795	1
CHH	none	-100	mean	upstream	0.0911010711157592	1
CG	none	-200	mean	upstream	0.371311715106438	1
CHG	none	-200	mean	upstream	0.211049289658121	1
CHH	none	-200	mean	upstream	0.101493851707036	1
CG	none	-300	mean	upstream	0.40712426310402	1
CHG	none	-300	mean	upstream	0.233260782515981	1
CHH	none	-300	mean	upstream	0.108038731649114	1
CG	none	-400	mean	upstream	0.42783038052847	1
CHG	none	-400	mean	upstream	0.236700364737961	1
CHH	none	-400	mean	upstream	0.109955273121516	1
CG	none	-500	mean	upstream	0.440673731250596	1
CHG	none	-500	mean	upstream	0.243454440141048	1
CHH	none	-500	mean	upstream	0.111281305297495	1
CG	none	-600	mean	upstream	0.450797360334867	1
CHG	none	-600	mean	upstream	0.237243712322963	1
CHH	none	-600	mean	upstream	0.110302806318626	1
CG	none	-700	mean	upstream	0.459470362495462	1
CHG	none	-700	mean	upstream	0.233269231856427	1
CHH	none	-700	mean	upstream	0.10912634009352	1
CG	none	-800	mean	upstream	0.461990783790073	1
CHG	none	-800	mean	upstream	0.227897158516664	1
CHH	none	-800	mean	upstream	0.10717666111851	1
CG	none	-900	mean	upstream	0.472179802405997	1
CHG	none	-900	mean	upstream	0.226241206332338	1
CHH	none	-900	mean	upstream	0.106016727707214	1
CG	none	-1000	mean	upstream	0.479472400324534	1
CHG	none	-1000	mean	upstream	0.225677654756586	1
CHH	none	-1000	mean	upstream	0.104978616434328	1
CG	none	-1100	mean	upstream	0.482394354623686	1
CHG	none	-1100	mean	upstream	0.222122431734604	1
CHH	none	-1100	mean	upstream	0.103293871767103	1
CG	none	-1200	mean	upstream	0.486257359203843	1
CHG	none	-1200	mean	upstream	0.213070431391628	1
CHH	none	-1200	mean	upstream	0.101054608443233	1
CG	none	-1300	mean	upstream	0.486515548646515	1
CHG	none	-1300	mean	upstream	0.215107476764551	1
CHH	none	-1300	mean	upstream	0.0998008705608727	1
CG	none	-1400	mean	upstream	0.487394855939052	1
CHG	none	-1400	mean	upstream	0.211333848360507	1
CHH	none	-1400	mean	upstream	0.0985322024996167	1
CG	none	-1500	mean	upstream	0.489664262314214	1
CHG	none	-1500	mean	upstream	0.209697228587707	1
CHH	none	-1500	mean	upstream	0.0968976268506855	1
CG	none	-1600	mean	upstream	0.489394459209957	1
CHG	none	-1600	mean	upstream	0.208290882528312	1
