context	category	distance	what	where	mean	weight
CG	none	-100	mean	upstream	0.333321365628021	1
CHG	none	-100	mean	upstream	0.21253291469028	1
CHH	none	-100	mean	upstream	0.0877754131508252	1
CG	none	-200	mean	upstream	0.376608448378892	1
CHG	none	-200	mean	upstream	0.227534977829614	1
CHH	none	-200	mean	upstream	0.0985701147582391	1
CG	none	-300	mean	upstream	0.412300489741303	1
CHG	none	-300	mean	upstream	0.250055550488272	1
CHH	none	-300	mean	upstream	0.104354260121073	1
CG	none	-400	mean	upstream	0.433955274731688	1
CHG	none	-400	mean	upstream	0.254301901169546	1
CHH	none	-400	mean	upstream	0.105347261569378	1
CG	none	-500	mean	upstream	0.44624923914715	1
CHG	none	-500	mean	upstream	0.259733252344966	1
CHH	none	-500	mean	upstream	0.106346376373262	1
CG	none	-600	mean	upstream	0.45618513886242	1
CHG	none	-600	mean	upstream	0.253861468582105	1
CHH	none	-600	mean	upstream	0.104993912002299	1
CG	none	-700	mean	upstream	0.464904631428724	1
CHG	none	-700	mean	upstream	0.249241073205352	1
CHH	none	-700	mean	upstream	0.103574957693623	1
CG	none	-800	mean	upstream	0.467416540618971	1
CHG	none	-800	mean	upstream	0.243228973165089	1
CHH	none	-800	mean	upstream	0.101613080827867	1
CG	none	-900	mean	upstream	0.477144604835156	1
CHG	none	-900	mean	upstream	0.242810284656787	1
CHH	none	-900	mean	upstream	0.100305122452808	1
CG	none	-1000	mean	upstream	0.483826066779431	1
CHG	none	-1000	mean	upstream	0.242552271171219	1
CHH	none	-1000	mean	upstream	0.0993125465085037	1
CG	none	-1100	mean	upstream	0.487824184735551	1
CHG	none	-1100	mean	upstream	0.239045310780833	1
CHH	none	-1100	mean	upstream	0.0983784041169005	1
CG	none	-1200	mean	upstream	0.490162659641992	1
CHG	none	-1200	mean	upstream	0.228815485927147	1
CHH	none	-1200	mean	upstream	0.0963693963790708	1
CG	none	-1300	mean	upstream	0.491265104340538	1
CHG	none	-1300	mean	upstream	0.231731119388502	1
CHH	none	-1300	mean	upstream	0.0949177444275003	1
CG	none	-1400	mean	upstream	0.490498672063483	1
CHG	none	-1400	mean	upstream	0.227297470788735	1
CHH	none	-1400	mean	upstream	0.0936183227790125	1
CG	none	-1500	mean	upstream	0.494189602593932	1
CHG	none	-1500	mean	upstream	0.225713004726149	1
CHH	none	-1500	mean	upstream	0.0924261149456986	1
CG	none	-1600	mean	upstream	0.493545683567754	1
CHG	none	-1600	mean	upstream	0.223869010383078	1
CHH	none	-1600	mean	upstream	0.0922188830973899	1
CG	none	-1700	mean	upstream	0.496991482431028	1
CHG	none	-1700	mean	upstream	0.223177275204578	1
CHH	none	-1700	mean	upstream	0.0926185030101627	1
CG	none	-1800	mean	upstream	0.490082079951954	1
CHG	none	-1800	mean	upstream	0.220450578908694	1
CHH	none	-1800	mean	upstream	0.0919940109108415	1
CG	none	-1900	mean	upstream	0.491378273439453	1
CHG	none	-1900	mean	upstream	0.219374520790199	1
CHH	none	-1900	mean	upstream	0.0908342310968651	1
CG	none	-2000	mean	upstream	0.485496207621294	1
CHG	none	-2000	mean	upstream	0.219597277357061	1
CHH	none	-2000	mean	upstream	0.0899957666955848	1
CG	none	2000	mean	downstream	0.425584556315634	1
CHG	none	2000	mean	downstream	0.207847335164865	1
CHH	none	2000	mean	downstream	0.0845483153012564	1
CG	none	2100	mean	downstream	0.441101408395982	1
CHG	none	2100	mean	downstream	0.20910129707864	1
CHH	none	2100	mean	downstream	0.0880653948617913	1
CG	none	2200	mean	downstream	0.452629257601599	1
CHG	none	2200	mean	downstream	0.205853408713863	1
CHH	none	2200	mean	downstream	0.0877491786355463	1
CG	none	2300	mean	downstream	0.465825723041603	1
CHG	none	2300	mean	downstream	0.199550409550237	1
CHH	none	2300	mean	downstream	0.0885283456550331	1
CG	none	2400	mean	downstream	0.474657541902195	1
CHG	none	2400	mean	downstream	0.201336498374675	1
CHH	none	2400	mean	downstream	0.0860602242603866	1
CG	none	2500	mean	downstream	0.479108384151798	1
CHG	none	2500	mean	downstream	0.203021116736985	1
CHH	none	2500	mean	downstream	0.0861984653980785	1
CG	none	2600	mean	downstream	0.483937775470894	1
CHG	none	2600	mean	downstream	0.201659403103353	1
CHH	none	2600	mean	downstream	0.0858339575834165	1
CG	none	2700	mean	downstream	0.487449354242952	1
CHG	none	2700	mean	downstream	0.20379726372035	1
CHH	none	2700	mean	downstream	0.0858322863593875	1
CG	none	2800	mean	downstream	0.492647468616368	1
CHG	none	2800	mean	downstream	0.201066861435668	1
CHH	none	2800	mean	downstream	0.0848061312823394	1
CG	none	2900	mean	downstream	0.494362326016271	1
CHG	none	2900	mean	downstream	0.203825200141655	1
CHH	none	2900	mean	downstream	0.0842912226655551	1
CG	none	3000	mean	downstream	0.490590286035304	1
CHG	none	3000	mean	downstream	0.203633692594224	1
CHH	none	3000	mean	downstream	0.0847253400416934	1
CG	none	3100	mean	downstream	0.490251879062912	1
CHG	none	3100	mean	downstream	0.200387767282644	1
CHH	none	3100	mean	downstream	0.084074610086038	1
CG	none	3200	mean	downstream	0.48991830349313	1
CHG	none	3200	mean	downstream	0.198047499030312	1
CHH	none	3200	mean	downstream	0.0835921976817313	1
CG	none	3300	mean	downstream	0.492536861703279	1
CHG	none	3300	mean	downstream	0.199887098924203	1
CHH	none	3300	mean	downstream	0.0826329495648247	1
CG	none	3400	mean	downstream	0.488969615851122	1
CHG	none	3400	mean	downstream	0.201175728002235	1
CHH	none	3400	mean	downstream	0.0828136606620424	1
CG	none	3500	mean	downstream	0.485283213778455	1
CHG	none	3500	mean	downstream	0.199569422301287	1
CHH	none	3500	mean	downstream	0.0828583813496802	1
CG	none	3600	mean	downstream	0.488574347390583	1
CHG	none	3600	mean	downstream	0.199209592356024	1
CHH	none	3600	mean	downstream	0.0830295260178458	1
CG	none	3700	mean	downstream	0.483742695899653	1
CHG	none	3700	mean	downstream	0.200686371450621	1
CHH	none	3700	mean	downstream	0.0837712363233454	1
CG	none	3800	mean	downstream	0.485214880889511	1
CHG	none	3800	mean	downstream	0.201912436868462	1
CHH	none	3800	mean	downstream	0.0834960154680948	1
CG	none	3900	mean	downstream	0.47831138266432	1
CHG	none	3900	mean	downstream	0.199022424270366	1
CHH	none	3900	mean	downstream	0.0840108845767393	1
CG	none	0	mean	inside	0.338472214922518	1
CHG	none	0	mean	inside	0.225158063340028	1
CHH	none	0	mean	inside	0.0824651835772328	1
CG	none	100	mean	inside	0.348036088242928	1
CHG	none	100	mean	inside	0.224655319977944	1
CHH	none	100	mean	inside	0.0791057504050652	1
CG	none	200	mean	inside	0.381035903719241	1
CHG	none	200	mean	inside	0.220379975792429	1
CHH	none	200	mean	inside	0.0777134583816301	1
CG	none	300	mean	inside	0.42110558631176	1
CHG	none	300	mean	inside	0.220687393821758	1
CHH	none	300	mean	inside	0.0789637216663174	1
CG	none	400	mean	inside	0.462049668042871	1
CHG	none	400	mean	inside	0.223160517403285	1
CHH	none	400	mean	inside	0.0796114195308496	1
CG	none	500	mean	inside	0.500056173326206	1
CHG	none	500	mean	inside	0.221931479248123	1
CHH	none	500	mean	inside	0.0789346979001009	1
CG	none	600	mean	inside	0.527524069653826	1
CHG	none	600	mean	inside	0.218571509095247	1
CHH	none	600	mean	inside	0.0786534615890743	1
CG	none	700	mean	inside	0.553058223235162	1
CHG	none	700	mean	inside	0.216284539052688	1
CHH	none	700	mean	inside	0.0781963640188054	1
CG	none	800	mean	inside	0.568653757748398	1
CHG	none	800	mean	inside	0.213916331051616	1
CHH	none	800	mean	inside	0.0776566915597831	1
CG	none	900	mean	inside	0.58303319802109	1
CHG	none	900	mean	inside	0.214103985003212	1
CHH	none	900	mean	inside	0.077609838341795	1
CG	none	1000	mean	inside	0.592011165048289	1
CHG	none	1000	mean	inside	0.216503490295777	1
CHH	none	1000	mean	inside	0.0769045939828318	1
CG	none	1100	mean	inside	0.605555744140168	1
CHG	none	1100	mean	inside	0.217241346249865	1
CHH	none	1100	mean	inside	0.0768109757522379	1
CG	none	1200	mean	inside	0.614509860300713	1
CHG	none	1200	mean	inside	0.214258618760923	1
CHH	none	1200	mean	inside	0.0772240389585793	1
CG	none	1300	mean	inside	0.617433113070078	1
CHG	none	1300	mean	inside	0.212993868840611	1
CHH	none	1300	mean	inside	0.0758480706103359	1
CG	none	1400	mean	inside	0.620652288820852	1
CHG	none	1400	mean	inside	0.210456496243683	1
