context	category	distance	what	where	mean	weight
CG	none	-100	mean	upstream	0.282680129434534	1
CHG	none	-100	mean	upstream	0.179200751009039	1
CHH	none	-100	mean	upstream	0.0650374461426895	1
CG	none	-200	mean	upstream	0.316582021493966	1
CHG	none	-200	mean	upstream	0.187671751354767	1
CHH	none	-200	mean	upstream	0.0705456516568247	1
CG	none	-300	mean	upstream	0.336250372045633	1
CHG	none	-300	mean	upstream	0.196959101289416	1
CHH	none	-300	mean	upstream	0.0723327489591411	1
CG	none	-400	mean	upstream	0.354598427923645	1
CHG	none	-400	mean	upstream	0.199707232248413	1
CHH	none	-400	mean	upstream	0.0743975963631303	1
CG	none	-500	mean	upstream	0.367076118599467	1
CHG	none	-500	mean	upstream	0.198963495175251	1
CHH	none	-500	mean	upstream	0.0754526140949141	1
CG	none	-600	mean	upstream	0.372237182957392	1
CHG	none	-600	mean	upstream	0.192205722589936	1
CHH	none	-600	mean	upstream	0.075629971485477	1
CG	none	-700	mean	upstream	0.38079991889515	1
CHG	none	-700	mean	upstream	0.191001535422859	1
CHH	none	-700	mean	upstream	0.0740318396922734	1
CG	none	-800	mean	upstream	0.38895454201162	1
CHG	none	-800	mean	upstream	0.187126464292807	1
CHH	none	-800	mean	upstream	0.0741572956222586	1
CG	none	-900	mean	upstream	0.40115442491336	1
CHG	none	-900	mean	upstream	0.186689056653625	1
CHH	none	-900	mean	upstream	0.0732418268460338	1
CG	none	-1000	mean	upstream	0.406355476772049	1
CHG	none	-1000	mean	upstream	0.185998366901582	1
CHH	none	-1000	mean	upstream	0.0730347620905471	1
CG	none	-1100	mean	upstream	0.414459580729018	1
CHG	none	-1100	mean	upstream	0.182772458218735	1
CHH	none	-1100	mean	upstream	0.0719174216444532	1
CG	none	-1200	mean	upstream	0.421078134381829	1
CHG	none	-1200	mean	upstream	0.18055181612186	1
CHH	none	-1200	mean	upstream	0.0716912380880888	1
CG	none	-1300	mean	upstream	0.422748282044871	1
CHG	none	-1300	mean	upstream	0.180955097668836	1
CHH	none	-1300	mean	upstream	0.0714715412231151	1
CG	none	-1400	mean	upstream	0.425930026054727	1
CHG	none	-1400	mean	upstream	0.179305992984133	1
CHH	none	-1400	mean	upstream	0.0708297261117625	1
CG	none	-1500	mean	upstream	0.43114557515444	1
CHG	none	-1500	mean	upstream	0.178337654763275	1
CHH	none	-1500	mean	upstream	0.070039365296881	1
CG	none	-1600	mean	upstream	0.430566607171962	1
