seqnames,start,end,width,strand,dens,window_scores,coverage
scaffold_1_RagTag,1,100000,100000,*,29187,159772,5.47408092643985
scaffold_1_RagTag,100001,200000,100000,*,23998,121129,5.04746228852404
scaffold_1_RagTag,200001,300000,100000,*,31718,141406,4.45822561321647
scaffold_1_RagTag,300001,400000,100000,*,25777,183446,7.11665438181324
scaffold_1_RagTag,400001,500000,100000,*,19249,129069,6.70523144059432
scaffold_1_RagTag,500001,600000,100000,*,28038,123977,4.42174905485413
scaffold_1_RagTag,600001,700000,100000,*,28475,137842,4.8408077260755
scaffold_1_RagTag,700001,800000,100000,*,26436,118846,4.49561204418218
scaffold_1_RagTag,800001,900000,100000,*,27653,118360,4.28018659819911
scaffold_1_RagTag,900001,1000000,100000,*,22272,105991,4.75893498563218
scaffold_1_RagTag,1000001,1100000,100000,*,23329,122436,5.24823181447983
scaffold_1_RagTag,1100001,1200000,100000,*,24828,112024,4.51200257773482
scaffold_1_RagTag,1200001,1300000,100000,*,24100,100226,4.15875518672199
scaffold_1_RagTag,1300001,1400000,100000,*,27282,145215,5.32274026830877
scaffold_1_RagTag,1400001,1500000,100000,*,27237,151270,5.5538421999486
scaffold_1_RagTag,1500001,1600000,100000,*,15474,69231,4.4740209383482
scaffold_1_RagTag,1600001,1700000,100000,*,16602,91451,5.50843271894952
scaffold_1_RagTag,1700001,1800000,100000,*,26759,135758,5.07335849620688
scaffold_1_RagTag,1800001,1900000,100000,*,25611,125079,4.8837999297177
scaffold_1_RagTag,1900001,2000000,100000,*,22394,99836,4.45815843529517
scaffold_1_RagTag,2000001,2100000,100000,*,29664,144279,4.86377427184466
scaffold_1_RagTag,2100001,2200000,100000,*,23116,117133,5.06718290361654
scaffold_1_RagTag,2200001,2300000,100000,*,22944,147481,6.42786785216179
scaffold_1_RagTag,2300001,2400000,100000,*,23731,103646,4.36753613417049
scaffold_1_RagTag,2400001,2500000,100000,*,29481,161235,5.46911570163834
scaffold_1_RagTag,2500001,2600000,100000,*,20968,109121,5.20416825639069
scaffold_1_RagTag,2600001,2700000,100000,*,19807,99846,5.04094512041198
scaffold_1_RagTag,2700001,2800000,100000,*,26516,142905,5.38938753959873
scaffold_1_RagTag,2800001,2900000,100000,*,24713,128808,5.21215554566423
scaffold_1_RagTag,2900001,3000000,100000,*,28668,133977,4.67339891167853
scaffold_1_RagTag,3000001,3100000,100000,*,25353,123444,4.86900958466454
