seqnames,start,end,width,strand,dens,window_scores,coverage
scaffold_1_RagTag,1,100000,100000,*,25994,145824,5.60990997922598
scaffold_1_RagTag,100001,200000,100000,*,28592,195504,6.83771684387241
scaffold_1_RagTag,200001,300000,100000,*,34882,195076,5.59245456109168
scaffold_1_RagTag,300001,400000,100000,*,27119,159036,5.86437553007117
scaffold_1_RagTag,400001,500000,100000,*,25970,165760,6.38274932614555
scaffold_1_RagTag,500001,600000,100000,*,33811,206929,6.12016799266511
scaffold_1_RagTag,600001,700000,100000,*,33273,212774,6.39479457818652
scaffold_1_RagTag,700001,800000,100000,*,31653,200258,6.32666729851831
scaffold_1_RagTag,800001,900000,100000,*,33054,201169,6.08607127730381
scaffold_1_RagTag,900001,1000000,100000,*,28323,200460,7.07764008049995
scaffold_1_RagTag,1000001,1100000,100000,*,29203,197351,6.75790158545355
scaffold_1_RagTag,1100001,1200000,100000,*,29280,202268,6.90806010928962
scaffold_1_RagTag,1200001,1300000,100000,*,30011,186192,6.20412515411016
scaffold_1_RagTag,1300001,1400000,100000,*,30130,209667,6.95874543644208
scaffold_1_RagTag,1400001,1500000,100000,*,27920,140728,5.04040114613181
scaffold_1_RagTag,1500001,1600000,100000,*,19082,89963,4.71454774132691
scaffold_1_RagTag,1600001,1700000,100000,*,22913,125629,5.48286998647056
scaffold_1_RagTag,1700001,1800000,100000,*,26433,145754,5.51409223319336
scaffold_1_RagTag,1800001,1900000,100000,*,25451,128843,5.06239440493497
scaffold_1_RagTag,1900001,2000000,100000,*,22001,113707,5.16826507886005
scaffold_1_RagTag,2000001,2100000,100000,*,30381,168798,5.55603831341957
scaffold_1_RagTag,2100001,2200000,100000,*,23674,131649,5.56091070372561
scaffold_1_RagTag,2200001,2300000,100000,*,22102,131438,5.94688263505565
scaffold_1_RagTag,2300001,2400000,100000,*,24049,117101,4.86926691338517
scaffold_1_RagTag,2400001,2500000,100000,*,29793,172562,5.7920316852952
scaffold_1_RagTag,2500001,2600000,100000,*,21899,119282,5.44691538426412
scaffold_1_RagTag,2600001,2700000,100000,*,20550,95739,4.65883211678832
scaffold_1_RagTag,2700001,2800000,100000,*,27034,158187,5.85140933639121
scaffold_1_RagTag,2800001,2900000,100000,*,25295,137218,5.42470844040324
scaffold_1_RagTag,2900001,3000000,100000,*,29193,148908,5.10081183845442
scaffold_1_RagTag,3000001,3100000,100000,*,26042,132521,5.08874126411182
scaffold_1_RagTag,3100001,3200000,100000,*,27975,152484,5.45072386058981
scaffold_1_RagTag,3200001,3300000,100000,*,15509,68673,4.4279450641563
scaffold_1_RagTag,3300001,3400000,100000,*,27037,142655,5.27628804970966
scaffold_1_RagTag,3400001,3500000,100000,*,31120,160250,5.14942159383033
scaffold_1_RagTag,3500001,3600000,100000,*,21667,118934,5.48917708958324
scaffold_1_RagTag,3600001,3700000,100000,*,30134,161745,5.36752505475543
scaffold_1_RagTag,3700001,3800000,100000,*,30193,141598,4.68976252773822
scaffold_1_RagTag,3800001,3900000,100000,*,31588,166681,5.27671900721793
scaffold_1_RagTag,3900001,4000000,100000,*,31420,161383,5.13631444939529
scaffold_1_RagTag,4000001,4100000,100000,*,30116,145145,4.81953114623456
scaffold_1_RagTag,4100001,4200000,100000,*,32429,171121,5.27678929353357
scaffold_1_RagTag,4200001,4300000,100000,*,30274,171555,5.6667437405034
scaffold_1_RagTag,4300001,4400000,100000,*,31911,178276,5.58666290620789
scaffold_1_RagTag,4400001,4500000,100000,*,33261,202109,6.07645590932323
scaffold_1_RagTag,4500001,4600000,100000,*,31601,188471,5.9640834150818
scaffold_1_RagTag,4600001,4700000,100000,*,24421,142769,5.84615699602801
scaffold_1_RagTag,4700001,4800000,100000,*,26801,154627,5.7694489011604
