seqnames,start,end,width,strand,dens,window_scores,coverage
scaffold_1_RagTag,1,100000,100000,*,29126,135646,4.65721348623223
scaffold_1_RagTag,100001,200000,100000,*,28064,126686,4.5141818700114
scaffold_1_RagTag,200001,300000,100000,*,29366,137793,4.69226316147926
scaffold_1_RagTag,300001,400000,100000,*,31656,189992,6.00176901693202
scaffold_1_RagTag,400001,500000,100000,*,30156,160273,5.31479639209444
scaffold_1_RagTag,500001,600000,100000,*,29635,177025,5.97351105112198
scaffold_1_RagTag,600001,700000,100000,*,27439,149678,5.45493640438792
scaffold_1_RagTag,700001,800000,100000,*,30444,194932,6.4029693864144
scaffold_1_RagTag,800001,900000,100000,*,31662,188033,5.93875939612153
scaffold_1_RagTag,900001,1000000,100000,*,28741,155887,5.4238544239936
scaffold_1_RagTag,1000001,1100000,100000,*,33976,175182,5.15605133035084
scaffold_1_RagTag,1100001,1200000,100000,*,30580,162104,5.30098103335513
scaffold_1_RagTag,1200001,1300000,100000,*,33545,183489,5.46993590699061
scaffold_1_RagTag,1300001,1400000,100000,*,30344,171127,5.63956630635381
scaffold_1_RagTag,1400001,1500000,100000,*,27177,141960,5.22353460646871
scaffold_1_RagTag,1500001,1600000,100000,*,32727,178552,5.45580102056406
scaffold_1_RagTag,1600001,1700000,100000,*,28357,166042,5.85541488873999
scaffold_1_RagTag,1700001,1800000,100000,*,32453,167709,5.16775028502758
scaffold_1_RagTag,1800001,1900000,100000,*,33592,193428,5.75815670397714
scaffold_1_RagTag,1900001,2000000,100000,*,31884,181287,5.68582988332706
scaffold_1_RagTag,2000001,2100000,100000,*,21107,111870,5.30013739517696
scaffold_1_RagTag,2100001,2200000,100000,*,29731,224874,7.56362046348929
scaffold_1_RagTag,2200001,2300000,100000,*,32231,179030,5.55459030126276
scaffold_1_RagTag,2300001,2400000,100000,*,28795,149289,5.18454592811252
scaffold_1_RagTag,2400001,2500000,100000,*,33323,176968,5.31068631275696
scaffold_1_RagTag,2500001,2600000,100000,*,29507,158171,5.36045684074965
scaffold_1_RagTag,2600001,2700000,100000,*,33017,163850,4.96259502680437
scaffold_1_RagTag,2700001,2800000,100000,*,34173,164957,4.82711497380973
