seqnames,start,end,width,strand,dens,window_scores,coverage
scaffold_1_RagTag,1,100000,100000,*,20237,72547,3.58486929880911
scaffold_1_RagTag,100001,200000,100000,*,20193,68435,3.38904570890903
scaffold_1_RagTag,200001,300000,100000,*,22204,81323,3.66253828139074
scaffold_1_RagTag,300001,400000,100000,*,25744,114316,4.44049098819142
scaffold_1_RagTag,400001,500000,100000,*,23091,92624,4.01125979818977
scaffold_1_RagTag,500001,600000,100000,*,22729,100485,4.42100400369572
scaffold_1_RagTag,600001,700000,100000,*,22200,87384,3.93621621621622
scaffold_1_RagTag,700001,800000,100000,*,23831,111698,4.68708824640175
scaffold_1_RagTag,800001,900000,100000,*,25866,109427,4.23053429212093
scaffold_1_RagTag,900001,1000000,100000,*,22233,84396,3.79597895020915
scaffold_1_RagTag,1000001,1100000,100000,*,24753,91561,3.69898598149719
scaffold_1_RagTag,1100001,1200000,100000,*,23197,93023,4.01013062033884
scaffold_1_RagTag,1200001,1300000,100000,*,25079,99596,3.97129072132063
scaffold_1_RagTag,1300001,1400000,100000,*,24501,103976,4.24374515325905
scaffold_1_RagTag,1400001,1500000,100000,*,21176,79444,3.75160559123536
scaffold_1_RagTag,1500001,1600000,100000,*,24363,94901,3.89529204121003
scaffold_1_RagTag,1600001,1700000,100000,*,22668,95285,4.20350273513323
scaffold_1_RagTag,1700001,1800000,100000,*,25476,99618,3.9102684879887
scaffold_1_RagTag,1800001,1900000,100000,*,26020,109635,4.21348962336664
scaffold_1_RagTag,1900001,2000000,100000,*,24886,106861,4.29402073454955
scaffold_1_RagTag,2000001,2100000,100000,*,15974,66594,4.16889946162514
scaffold_1_RagTag,2100001,2200000,100000,*,23862,129369,5.42154890621071
scaffold_1_RagTag,2200001,2300000,100000,*,23820,98616,4.14005037783375
scaffold_1_RagTag,2300001,2400000,100000,*,21204,85229,4.01947745708357
scaffold_1_RagTag,2400001,2500000,100000,*,27266,113172,4.1506638304115
scaffold_1_RagTag,2500001,2600000,100000,*,22705,91014,4.00854437348602
scaffold_1_RagTag,2600001,2700000,100000,*,25011,100162,4.00471792411339
scaffold_1_RagTag,2700001,2800000,100000,*,25197,96791,3.8413700043656
scaffold_1_RagTag,2800001,2900000,100000,*,21806,85164,3.90553058791158
scaffold_1_RagTag,2900001,3000000,100000,*,25628,95391,3.7221398470423
scaffold_1_RagTag,3000001,3100000,100000,*,25546,99064,3.8778673764973
scaffold_1_RagTag,3100001,3200000,100000,*,26414,112361,4.25384265919588
scaffold_1_RagTag,3200001,3300000,100000,*,22881,104506,4.56737030724182
scaffold_1_RagTag,3300001,3400000,100000,*,26240,107310,4.08955792682927
scaffold_1_RagTag,3400001,3500000,100000,*,26993,97325,3.60556440558663
scaffold_1_RagTag,3500001,3600000,100000,*,20966,131793,6.28603453209959
scaffold_1_RagTag,3600001,3700000,100000,*,24187,107963,4.46367883573821
scaffold_1_RagTag,3700001,3800000,100000,*,21647,90775,4.19342172125468
scaffold_1_RagTag,3800001,3900000,100000,*,23874,92328,3.86730334254838
scaffold_1_RagTag,3900001,4000000,100000,*,21607,89206,4.12856944508724
scaffold_1_RagTag,4000001,4100000,100000,*,24448,99636,4.07542539267016
