seqnames,start,end,width,strand,dens,window_scores,coverage
scaffold_1_RagTag,1,100000,100000,*,32532,189265,5.81781015615394
scaffold_1_RagTag,100001,200000,100000,*,29107,180380,6.19713470986361
scaffold_1_RagTag,200001,300000,100000,*,35077,182664,5.20751489580067
scaffold_1_RagTag,300001,400000,100000,*,28165,151487,5.37855494407953
scaffold_1_RagTag,400001,500000,100000,*,27861,155968,5.59807616381322
scaffold_1_RagTag,500001,600000,100000,*,33747,186974,5.54046285595757
scaffold_1_RagTag,600001,700000,100000,*,33466,187572,5.60485268630849
scaffold_1_RagTag,700001,800000,100000,*,31440,174411,5.54742366412214
scaffold_1_RagTag,800001,900000,100000,*,33759,189206,5.60460914126603
scaffold_1_RagTag,900001,1000000,100000,*,29604,192642,6.50729631130928
scaffold_1_RagTag,1000001,1100000,100000,*,29770,183173,6.15293920053745
scaffold_1_RagTag,1100001,1200000,100000,*,29884,181512,6.07388569133985
scaffold_1_RagTag,1200001,1300000,100000,*,30392,171967,5.65829823637799
scaffold_1_RagTag,1300001,1400000,100000,*,31010,179549,5.79003547242825
scaffold_1_RagTag,1400001,1500000,100000,*,31318,154580,4.93581965642761
scaffold_1_RagTag,1500001,1600000,100000,*,26284,143071,5.44327347435702
scaffold_1_RagTag,1600001,1700000,100000,*,24502,155068,6.32878948657252
scaffold_1_RagTag,1700001,1800000,100000,*,3009,6086,2.0225988700565
scaffold_1_RagTag,1800001,1900000,100000,*,2728,13236,4.85190615835777
scaffold_1_RagTag,1900001,2000000,100000,*,2818,4824,1.71185237757275
scaffold_1_RagTag,2000001,2100000,100000,*,1963,1890,0.962812022414671
scaffold_1_RagTag,2100001,2200000,100000,*,4211,13665,3.2450724293517
scaffold_1_RagTag,2200001,2300000,100000,*,5867,45898,7.82307823419124
scaffold_1_RagTag,2300001,2400000,100000,*,2452,4137,1.68719412724307
scaffold_1_RagTag,2400001,2500000,100000,*,2660,3758,1.41278195488722
scaffold_1_RagTag,2500001,2600000,100000,*,3386,9283,2.74158298877732
scaffold_1_RagTag,2600001,2700000,100000,*,3027,6037,1.99438387842749
scaffold_1_RagTag,2700001,2800000,100000,*,3326,7823,2.35207456404089
scaffold_1_RagTag,2800001,2900000,100000,*,4453,26704,5.99685605209971
scaffold_1_RagTag,2900001,3000000,100000,*,2466,4118,1.66991078669911
scaffold_1_RagTag,3000001,3100000,100000,*,2185,2713,1.241647597254
scaffold_1_RagTag,3100001,3200000,100000,*,3332,5185,1.55612244897959
scaffold_1_RagTag,3200001,3300000,100000,*,1446,1911,1.32157676348548
scaffold_1_RagTag,3300001,3400000,100000,*,3103,6097,1.964872703835
scaffold_1_RagTag,3400001,3500000,100000,*,2751,9300,3.38058887677208
scaffold_1_RagTag,3500001,3600000,100000,*,2948,11774,3.99389416553596
scaffold_1_RagTag,3600001,3700000,100000,*,2700,3401,1.25962962962963
scaffold_1_RagTag,3700001,3800000,100000,*,3436,6107,1.77735739231665
scaffold_1_RagTag,3800001,3900000,100000,*,3353,6229,1.85773933790635
scaffold_1_RagTag,3900001,4000000,100000,*,2846,6247,2.19501054111033
scaffold_1_RagTag,4000001,4100000,100000,*,2835,4264,1.50405643738977
scaffold_1_RagTag,4100001,4200000,100000,*,2025,2054,1.01432098765432
scaffold_1_RagTag,4200001,4300000,100000,*,2574,4358,1.69308469308469
scaffold_1_RagTag,4300001,4400000,100000,*,2535,2629,1.0370808678501
scaffold_1_RagTag,4400001,4500000,100000,*,3424,13997,4.08790887850467
scaffold_1_RagTag,4500001,4600000,100000,*,3540,9038,2.55310734463277
scaffold_1_RagTag,4600001,4700000,100000,*,7132,31694,4.44391475042064
scaffold_1_RagTag,4700001,4800000,100000,*,2952,5179,1.75440379403794
scaffold_1_RagTag,4800001,4900000,100000,*,6484,40014,6.17119062307218
scaffold_1_RagTag,4900001,5000000,100000,*,27368,286781,10.4786977491961
scaffold_1_RagTag,5000001,5100000,100000,*,36146,373102,10.3220826647485
scaffold_1_RagTag,5100001,5200000,100000,*,22922,231639,10.1055318035075
scaffold_1_RagTag,5200001,5300000,100000,*,2688,3921,1.45870535714286
scaffold_1_RagTag,5300001,5400000,100000,*,2834,12182,4.2985179957657
scaffold_1_RagTag,5400001,5500000,100000,*,2909,9512,3.26985218288072
scaffold_1_RagTag,5500001,5600000,100000,*,2852,3198,1.12131837307153
scaffold_1_RagTag,5600001,5700000,100000,*,5118,22045,4.30734661977335
scaffold_1_RagTag,5700001,5800000,100000,*,5613,26663,4.75022269730982
scaffold_1_RagTag,5800001,5900000,100000,*,4860,20549,4.22818930041152
scaffold_1_RagTag,5900001,6000000,100000,*,3048,7577,2.48589238845144
scaffold_1_RagTag,6000001,6100000,100000,*,1954,2399,1.22773797338792
scaffold_1_RagTag,6100001,6200000,100000,*,3107,5065,1.63018989378822
scaffold_1_RagTag,6200001,6300000,100000,*,2594,4095,1.57864302235929
scaffold_1_RagTag,6300001,6400000,100000,*,3293,10299,3.12754327361069
scaffold_1_RagTag,6400001,6500000,100000,*,3392,4564,1.34551886792453
scaffold_1_RagTag,6500001,6600000,100000,*,1521,2431,1.5982905982906
scaffold_1_RagTag,6600001,6700000,100000,*,3182,6769,2.12727844123193
scaffold_1_RagTag,6700001,6800000,100000,*,2660,9261,3.48157894736842
scaffold_1_RagTag,6800001,6900000,100000,*,2471,3512,1.42128692836908
scaffold_1_RagTag,6900001,7000000,100000,*,3815,10008,2.62332896461337
scaffold_1_RagTag,7000001,7100000,100000,*,4651,20839,4.48054181896366
scaffold_1_RagTag,7100001,7200000,100000,*,4659,26704,5.73170208199184
scaffold_1_RagTag,7200001,7300000,100000,*,2822,4185,1.48299078667612
scaffold_1_RagTag,7300001,7400000,100000,*,4108,13338,3.24683544303797
scaffold_1_RagTag,7400001,7500000,100000,*,3533,6289,1.78007359184829
scaffold_1_RagTag,7500001,7600000,100000,*,2614,3747,1.43343534812548
