seqnames,start,end,width,strand,dens,window_scores,coverage
scaffold_1_RagTag,1,100000,100000,*,26221,163619,6.23999847450517
scaffold_1_RagTag,100001,200000,100000,*,28822,196572,6.82020678648255
scaffold_1_RagTag,200001,300000,100000,*,35170,230255,6.54691498436167
scaffold_1_RagTag,300001,400000,100000,*,27164,173111,6.37280960094242
scaffold_1_RagTag,400001,500000,100000,*,26398,171858,6.51026592923706
scaffold_1_RagTag,500001,600000,100000,*,34355,230350,6.70499199534274
scaffold_1_RagTag,600001,700000,100000,*,33868,224587,6.6312448328806
scaffold_1_RagTag,700001,800000,100000,*,31934,213997,6.7012275317843
scaffold_1_RagTag,800001,900000,100000,*,33680,222800,6.61520190023753
scaffold_1_RagTag,900001,1000000,100000,*,28638,206478,7.20993086109365
scaffold_1_RagTag,1000001,1100000,100000,*,29388,201811,6.86712263508915
scaffold_1_RagTag,1100001,1200000,100000,*,29599,208351,7.03912294334268
scaffold_1_RagTag,1200001,1300000,100000,*,30621,206695,6.75010613631168
scaffold_1_RagTag,1300001,1400000,100000,*,30931,233618,7.55287575571433
scaffold_1_RagTag,1400001,1500000,100000,*,28729,172440,6.00229733022382
scaffold_1_RagTag,1500001,1600000,100000,*,20307,106952,5.2667553060521
scaffold_1_RagTag,1600001,1700000,100000,*,23861,146483,6.1390134529148
scaffold_1_RagTag,1700001,1800000,100000,*,27274,151994,5.57285326684755
scaffold_1_RagTag,1800001,1900000,100000,*,26018,147185,5.65704512260743
scaffold_1_RagTag,1900001,2000000,100000,*,21946,120677,5.49881527385401
scaffold_1_RagTag,2000001,2100000,100000,*,31249,182253,5.83228263304426
scaffold_1_RagTag,2100001,2200000,100000,*,24073,141772,5.88925352054169
scaffold_1_RagTag,2200001,2300000,100000,*,22878,130850,5.71946848500743
scaffold_1_RagTag,2300001,2400000,100000,*,24707,138371,5.60047759744202
scaffold_1_RagTag,2400001,2500000,100000,*,29913,191612,6.40564303145789
scaffold_1_RagTag,2500001,2600000,100000,*,22706,138365,6.09376376288206
scaffold_1_RagTag,2600001,2700000,100000,*,20836,110926,5.32376655788059
scaffold_1_RagTag,2700001,2800000,100000,*,27693,174670,6.30737009352544
scaffold_1_RagTag,2800001,2900000,100000,*,25885,141375,5.46165733050029
scaffold_1_RagTag,2900001,3000000,100000,*,29601,167553,5.6603830951657
scaffold_1_RagTag,3000001,3100000,100000,*,26528,141967,5.35159077201448
scaffold_1_RagTag,3100001,3200000,100000,*,28637,174822,6.10475957677131
scaffold_1_RagTag,3200001,3300000,100000,*,16058,80148,4.99115705567318
scaffold_1_RagTag,3300001,3400000,100000,*,27876,167208,5.99827808867843
scaffold_1_RagTag,3400001,3500000,100000,*,31763,190116,5.98545477442307
scaffold_1_RagTag,3500001,3600000,100000,*,22068,118880,5.38698568062353
scaffold_1_RagTag,3600001,3700000,100000,*,30672,185034,6.03266823161189
scaffold_1_RagTag,3700001,3800000,100000,*,30915,171612,5.55109170305677
scaffold_1_RagTag,3800001,3900000,100000,*,32256,186311,5.77601066468254
scaffold_1_RagTag,3900001,4000000,100000,*,32035,194513,6.07189012018105
scaffold_1_RagTag,4000001,4100000,100000,*,30838,181480,5.88494714313509
scaffold_1_RagTag,4100001,4200000,100000,*,32808,189500,5.77603023652768
scaffold_1_RagTag,4200001,4300000,100000,*,30550,192243,6.29273322422259
scaffold_1_RagTag,4300001,4400000,100000,*,32354,202356,6.25443530938987
scaffold_1_RagTag,4400001,4500000,100000,*,33626,232213,6.90575744959258
scaffold_1_RagTag,4500001,4600000,100000,*,31815,197944,6.22171931478862
scaffold_1_RagTag,4600001,4700000,100000,*,25101,164554,6.55567507270627
scaffold_1_RagTag,4700001,4800000,100000,*,27170,173757,6.39517850570482
scaffold_1_RagTag,4800001,4900000,100000,*,32869,246705,7.50570446317199
scaffold_1_RagTag,4900001,5000000,100000,*,32561,221012,6.78762937256227
scaffold_1_RagTag,5000001,5100000,100000,*,33766,223428,6.61695196351359
scaffold_1_RagTag,5100001,5200000,100000,*,29627,184614,6.23127552570291
scaffold_1_RagTag,5200001,5300000,100000,*,21445,121230,5.65306598274656
scaffold_1_RagTag,5300001,5400000,100000,*,25302,127578,5.04221010196822
scaffold_1_RagTag,5400001,5500000,100000,*,25695,135582,5.27659077641565
scaffold_1_RagTag,5500001,5600000,100000,*,29687,166534,5.60966079428706
scaffold_1_RagTag,5600001,5700000,100000,*,28857,160894,5.57556225525869
scaffold_1_RagTag,5700001,5800000,100000,*,25571,159340,6.23127761917798
scaffold_1_RagTag,5800001,5900000,100000,*,30085,189253,6.29060993850756
