seqnames,start,end,width,strand,dens,window_scores,coverage
scaffold_1_RagTag,1,100000,100000,*,33426,219536,6.56782145635134
scaffold_1_RagTag,100001,200000,100000,*,29744,202519,6.80873453469607
scaffold_1_RagTag,200001,300000,100000,*,36003,226560,6.29280893258895
scaffold_1_RagTag,300001,400000,100000,*,28679,176950,6.17001987516999
scaffold_1_RagTag,400001,500000,100000,*,28410,179952,6.33410770855333
scaffold_1_RagTag,500001,600000,100000,*,35161,230901,6.56696339694548
scaffold_1_RagTag,600001,700000,100000,*,34226,224902,6.57108630865424
scaffold_1_RagTag,700001,800000,100000,*,32456,213688,6.58392901158491
scaffold_1_RagTag,800001,900000,100000,*,34451,225546,6.54686366143218
scaffold_1_RagTag,900001,1000000,100000,*,30025,217119,7.23127393838468
scaffold_1_RagTag,1000001,1100000,100000,*,30241,202886,6.70897126417777
scaffold_1_RagTag,1100001,1200000,100000,*,30526,209723,6.87030727904082
scaffold_1_RagTag,1200001,1300000,100000,*,31331,204334,6.52178353707191
scaffold_1_RagTag,1300001,1400000,100000,*,31516,216911,6.88256758471887
scaffold_1_RagTag,1400001,1500000,100000,*,32337,202325,6.25676469678696
scaffold_1_RagTag,1500001,1600000,100000,*,27131,171418,6.31816003833254
scaffold_1_RagTag,1600001,1700000,100000,*,29135,185571,6.3693495795435
scaffold_1_RagTag,1700001,1800000,100000,*,31801,325194,10.2259048457596
scaffold_1_RagTag,1800001,1900000,100000,*,30501,226555,7.42778925281138
scaffold_1_RagTag,1900001,2000000,100000,*,30762,195654,6.36024965866979
scaffold_1_RagTag,2000001,2100000,100000,*,34712,242475,6.98533648306061
scaffold_1_RagTag,2100001,2200000,100000,*,28445,202538,7.12033749340833
scaffold_1_RagTag,2200001,2300000,100000,*,29518,255726,8.66339182871468
scaffold_1_RagTag,2300001,2400000,100000,*,30387,194714,6.40780596965808
scaffold_1_RagTag,2400001,2500000,100000,*,34615,231990,6.70200780008667
scaffold_1_RagTag,2500001,2600000,100000,*,30533,208040,6.81361150230898
scaffold_1_RagTag,2600001,2700000,100000,*,31087,193050,6.20999131469746
scaffold_1_RagTag,2700001,2800000,100000,*,31567,218672,6.92723413691513
scaffold_1_RagTag,2800001,2900000,100000,*,32819,238273,7.26021511929066
scaffold_1_RagTag,2900001,3000000,100000,*,34511,226267,6.55637333024253
scaffold_1_RagTag,3000001,3100000,100000,*,30965,209208,6.75627321169062
scaffold_1_RagTag,3100001,3200000,100000,*,31540,199037,6.31062143310082
scaffold_1_RagTag,3200001,3300000,100000,*,25286,160250,6.33749901131061
scaffold_1_RagTag,3300001,3400000,100000,*,32342,213211,6.59238760744543
scaffold_1_RagTag,3400001,3500000,100000,*,34386,221874,6.45245157913104
scaffold_1_RagTag,3500001,3600000,100000,*,31288,223115,7.13100869342879
scaffold_1_RagTag,3600001,3700000,100000,*,34010,229566,6.7499558953249
scaffold_1_RagTag,3700001,3800000,100000,*,34958,222141,6.35451112763888
scaffold_1_RagTag,3800001,3900000,100000,*,35389,229608,6.48811777671028
scaffold_1_RagTag,3900001,4000000,100000,*,35678,236442,6.62710914288918
scaffold_1_RagTag,4000001,4100000,100000,*,34545,231179,6.69211173831235
scaffold_1_RagTag,4100001,4200000,100000,*,35929,246072,6.848840769295
scaffold_1_RagTag,4200001,4300000,100000,*,32372,212134,6.55300877301372
scaffold_1_RagTag,4300001,4400000,100000,*,34911,230966,6.61585173727478
scaffold_1_RagTag,4400001,4500000,100000,*,34968,237480,6.79135209334248
scaffold_1_RagTag,4500001,4600000,100000,*,32880,208262,6.33400243309002
scaffold_1_RagTag,4600001,4700000,100000,*,33557,244168,7.27621658670322
scaffold_1_RagTag,4700001,4800000,100000,*,31483,193801,6.15573484102531
scaffold_1_RagTag,4800001,4900000,100000,*,33315,238131,7.14786132372805
scaffold_1_RagTag,4900001,5000000,100000,*,33187,224115,6.75309609184319
scaffold_1_RagTag,5000001,5100000,100000,*,35678,229646,6.43662761365547
scaffold_1_RagTag,5100001,5200000,100000,*,32226,231604,7.18686774654006
scaffold_1_RagTag,5200001,5300000,100000,*,25980,253134,9.74341801385681
scaffold_1_RagTag,5300001,5400000,100000,*,32360,304936,9.42323856613103
scaffold_1_RagTag,5400001,5500000,100000,*,33186,294803,8.88335442656542
scaffold_1_RagTag,5500001,5600000,100000,*,34800,312327,8.97491379310345
scaffold_1_RagTag,5600001,5700000,100000,*,34294,332248,9.68822534554149
scaffold_1_RagTag,5700001,5800000,100000,*,31156,292312,9.38220567466941
scaffold_1_RagTag,5800001,5900000,100000,*,34294,317786,9.26651892459322
scaffold_1_RagTag,5900001,6000000,100000,*,32396,306946,9.47481170514878
scaffold_1_RagTag,6000001,6100000,100000,*,36379,359078,9.87047472442893
scaffold_1_RagTag,6100001,6200000,100000,*,36466,355935,9.76073602808095
scaffold_1_RagTag,6200001,6300000,100000,*,36364,347213,9.54826201737983
scaffold_1_RagTag,6300001,6400000,100000,*,31814,314113,9.87342050669517
scaffold_1_RagTag,6400001,6500000,100000,*,36001,327716,9.10296936196217
scaffold_1_RagTag,6500001,6600000,100000,*,35193,342761,9.73946523456369
scaffold_1_RagTag,6600001,6700000,100000,*,35527,325157,9.15239113913362
scaffold_1_RagTag,6700001,6800000,100000,*,35228,338736,9.61553309867151
scaffold_1_RagTag,6800001,6900000,100000,*,36250,336392,9.27977931034483
scaffold_1_RagTag,6900001,7000000,100000,*,28579,305794,10.6999545120543
scaffold_1_RagTag,7000001,7100000,100000,*,33979,331103,9.74434209364608
scaffold_1_RagTag,7100001,7200000,100000,*,29328,312263,10.6472654118931
scaffold_1_RagTag,7200001,7300000,100000,*,32972,320396,9.71721460633265
scaffold_1_RagTag,7300001,7400000,100000,*,31262,311099,9.95134668287378
scaffold_1_RagTag,7400001,7500000,100000,*,31004,299396,9.65668945942459
scaffold_1_RagTag,7500001,7600000,100000,*,34420,346798,10.0754793724579
scaffold_1_RagTag,7600001,7700000,100000,*,30109,310992,10.3288717659172
scaffold_1_RagTag,7700001,7800000,100000,*,34587,322244,9.31691097811316
scaffold_1_RagTag,7800001,7900000,100000,*,33976,333235,9.80795267247469
scaffold_1_RagTag,7900001,8000000,100000,*,32055,306744,9.56930276087974
scaffold_1_RagTag,8000001,8100000,100000,*,34934,287217,8.22170378427893
scaffold_1_RagTag,8100001,8200000,100000,*,32889,243796,7.41269117334063
scaffold_1_RagTag,8200001,8300000,100000,*,33431,209311,6.26098531303281
scaffold_1_RagTag,8300001,8400000,100000,*,35499,228817,6.44573086565819
scaffold_1_RagTag,8400001,8500000,100000,*,26262,229517,8.7395095575356
scaffold_1_RagTag,8500001,8600000,100000,*,27747,185005,6.66756766497279
scaffold_1_RagTag,8600001,8700000,100000,*,28927,214468,7.41411138382826
scaffold_1_RagTag,8700001,8800000,100000,*,31047,225673,7.2687538248462
scaffold_1_RagTag,8800001,8900000,100000,*,30963,210272,6.7910732164196
scaffold_1_RagTag,8900001,9000000,100000,*,28636,187500,6.54770219304372
scaffold_1_RagTag,9000001,9100000,100000,*,29619,195606,6.60407171072622
scaffold_1_RagTag,9100001,9200000,100000,*,29659,202352,6.82261708081864
scaffold_1_RagTag,9200001,9300000,100000,*,26489,176375,6.65842425157613
scaffold_1_RagTag,9300001,9400000,100000,*,30609,222661,7.27436374922408
scaffold_1_RagTag,9400001,9500000,100000,*,31086,200814,6.45994981663771
scaffold_1_RagTag,9500001,9600000,100000,*,24174,131310,5.43186895011169
scaffold_1_RagTag,9600001,9700000,100000,*,32753,245632,7.4995267609074
scaffold_1_RagTag,9700001,9800000,100000,*,29443,226238,7.68393166457222
scaffold_1_RagTag,9800001,9900000,100000,*,33779,218398,6.4654963142781
scaffold_1_RagTag,9900001,10000000,100000,*,29432,241409,8.2022628431639
scaffold_1_RagTag,10000001,10100000,100000,*,24555,175310,7.13948279372836
scaffold_1_RagTag,10100001,10200000,100000,*,33672,206474,6.13191969588976
scaffold_1_RagTag,10200001,10300000,100000,*,32369,236529,7.30726930087429
scaffold_1_RagTag,10300001,10400000,100000,*,30314,220332,7.26832486639836
scaffold_1_RagTag,10400001,10500000,100000,*,33012,211117,6.39515933599903
scaffold_1_RagTag,10500001,10600000,100000,*,29853,224400,7.51683247914782
scaffold_1_RagTag,10600001,10700000,100000,*,34543,220996,6.39770720551197
scaffold_1_RagTag,10700001,10800000,100000,*,33666,215103,6.38932454108002
scaffold_1_RagTag,10800001,10900000,100000,*,30563,186075,6.08824395510912
scaffold_1_RagTag,10900001,11000000,100000,*,30199,192439,6.37236332328885
scaffold_1_RagTag,11000001,11100000,100000,*,27834,202791,7.28572968312136
scaffold_1_RagTag,11100001,11200000,100000,*,32953,226359,6.86914696689224
scaffold_1_RagTag,11200001,11300000,100000,*,34061,206116,6.05137840932445
scaffold_1_RagTag,11300001,11400000,100000,*,21847,73940,3.38444637707694
scaffold_1_RagTag,11400001,11500000,100000,*,28898,84562,2.92622326804623
scaffold_1_RagTag,11500001,11600000,100000,*,22808,72243,3.16744124868467
scaffold_1_RagTag,11600001,11700000,100000,*,25014,95826,3.83089469896858
scaffold_1_RagTag,11700001,11800000,100000,*,31345,179285,5.71973201467539
scaffold_1_RagTag,11800001,11900000,100000,*,27815,98721,3.54920007190365
scaffold_1_RagTag,11900001,12000000,100000,*,25738,110546,4.29505012044448
scaffold_1_RagTag,12000001,12100000,100000,*,29099,221889,7.62531358465927
scaffold_1_RagTag,12100001,12200000,100000,*,32542,210883,6.48033310798353
scaffold_1_RagTag,12200001,12300000,100000,*,29960,203980,6.80841121495327
scaffold_1_RagTag,12300001,12400000,100000,*,26780,179931,6.718857356236
scaffold_1_RagTag,12400001,12500000,100000,*,29212,193540,6.62535944132548
scaffold_1_RagTag,12500001,12600000,100000,*,31242,212788,6.81095960565905
scaffold_1_RagTag,12600001,12700000,100000,*,25553,172142,6.73666497084491
scaffold_1_RagTag,12700001,12800000,100000,*,31574,207063,6.55802242351302
scaffold_1_RagTag,12800001,12900000,100000,*,32105,210084,6.54365363650522
scaffold_1_RagTag,12900001,13000000,100000,*,31332,178939,5.71106217285842
scaffold_1_RagTag,13000001,13100000,100000,*,29988,261681,8.72619047619048
scaffold_1_RagTag,13100001,13200000,100000,*,28143,179331,6.37213516682656
scaffold_1_RagTag,13200001,13300000,100000,*,32164,212875,6.61842432533267
scaffold_1_RagTag,13300001,13400000,100000,*,33570,238333,7.09958296097706
scaffold_1_RagTag,13400001,13500000,100000,*,31966,215784,6.75042232371895
scaffold_1_RagTag,13500001,13600000,100000,*,27570,200399,7.26873413130214
scaffold_1_RagTag,13600001,13700000,100000,*,31955,206057,6.44834924112033
scaffold_1_RagTag,13700001,13800000,100000,*,33371,213311,6.39210691918132
scaffold_1_RagTag,13800001,13900000,100000,*,29395,165219,5.62064977036911
scaffold_1_RagTag,13900001,14000000,100000,*,30485,197465,6.47744792520912
scaffold_1_RagTag,14000001,14100000,100000,*,30796,225084,7.30887128198467
scaffold_1_RagTag,14100001,14200000,100000,*,26466,183851,6.94668631451674
scaffold_1_RagTag,14200001,14300000,100000,*,30008,228938,7.6292322047454
scaffold_1_RagTag,14300001,14400000,100000,*,27233,167789,6.16123820364998
scaffold_1_RagTag,14400001,14500000,100000,*,26897,202764,7.5385358961966
scaffold_1_RagTag,14500001,14600000,100000,*,28240,325885,11.5398371104816
scaffold_1_RagTag,14600001,14700000,100000,*,23194,161665,6.97012158316806
scaffold_1_RagTag,14700001,14800000,100000,*,30194,228810,7.57799562827052
scaffold_1_RagTag,14800001,14900000,100000,*,25259,155100,6.14038560513084
scaffold_1_RagTag,14900001,15000000,100000,*,31399,198467,6.32080639510812
scaffold_1_RagTag,15000001,15100000,100000,*,27883,197011,7.06563138830112
scaffold_1_RagTag,15100001,15200000,100000,*,34983,220590,6.30563416516594
scaffold_1_RagTag,15200001,15300000,100000,*,29934,189100,6.31723124206588
scaffold_1_RagTag,15300001,15400000,100000,*,21740,119958,5.51784728610856
scaffold_1_RagTag,15400001,15500000,100000,*,24574,150082,6.10734923089444
scaffold_1_RagTag,15500001,15600000,100000,*,28533,193867,6.79448358041566
scaffold_1_RagTag,15600001,15700000,100000,*,20364,140412,6.89510901591043
scaffold_1_RagTag,15700001,15800000,100000,*,21851,240778,11.019083794792
scaffold_1_RagTag,15800001,15900000,100000,*,32875,226816,6.89934600760456
scaffold_1_RagTag,15900001,16000000,100000,*,31223,209008,6.69403965025782
scaffold_1_RagTag,16000001,16100000,100000,*,21408,128076,5.98262331838565
scaffold_1_RagTag,16100001,16200000,100000,*,33434,228746,6.84171801160495
scaffold_1_RagTag,16200001,16300000,100000,*,30337,195646,6.44908857171111
scaffold_1_RagTag,16300001,16400000,100000,*,27569,189408,6.8703253654467
scaffold_1_RagTag,16400001,16500000,100000,*,29932,203552,6.80048109047174
scaffold_1_RagTag,16500001,16600000,100000,*,28284,191051,6.75473766086834
scaffold_1_RagTag,16600001,16700000,100000,*,28315,191098,6.74900229560304
scaffold_1_RagTag,16700001,16800000,100000,*,28069,185276,6.6007339057323
scaffold_1_RagTag,16800001,16900000,100000,*,28977,184245,6.35831866652863
