seqnames,start,end,width,strand,dens,window_scores,coverage
scaffold_1_RagTag,1,100000,100000,*,33537,269575,8.03813698303366
scaffold_1_RagTag,100001,200000,100000,*,29794,274414,9.21037792844197
scaffold_1_RagTag,200001,300000,100000,*,36464,271426,7.44367046950417
scaffold_1_RagTag,300001,400000,100000,*,28722,219572,7.64473226098461
scaffold_1_RagTag,400001,500000,100000,*,28786,229476,7.97179184325714
scaffold_1_RagTag,500001,600000,100000,*,35435,278933,7.87168054183717
scaffold_1_RagTag,600001,700000,100000,*,34747,286332,8.24048119262095
scaffold_1_RagTag,700001,800000,100000,*,33238,251043,7.55289126902942
scaffold_1_RagTag,800001,900000,100000,*,34867,272578,7.81764992686494
scaffold_1_RagTag,900001,1000000,100000,*,30282,279995,9.24625189881778
scaffold_1_RagTag,1000001,1100000,100000,*,30282,279058,9.21530942474077
scaffold_1_RagTag,1100001,1200000,100000,*,30856,271245,8.7906728026964
scaffold_1_RagTag,1200001,1300000,100000,*,31461,249642,7.93496710212644
scaffold_1_RagTag,1300001,1400000,100000,*,31722,265357,8.36507786394301
scaffold_1_RagTag,1400001,1500000,100000,*,32780,237771,7.25353874313606
scaffold_1_RagTag,1500001,1600000,100000,*,27469,202178,7.36022425279406
scaffold_1_RagTag,1600001,1700000,100000,*,29342,260080,8.86374480267194
scaffold_1_RagTag,1700001,1800000,100000,*,31583,296225,9.37925466231834
scaffold_1_RagTag,1800001,1900000,100000,*,30585,300891,9.83786169691025
scaffold_1_RagTag,1900001,2000000,100000,*,30785,257535,8.36560012993341
scaffold_1_RagTag,2000001,2100000,100000,*,34855,305998,8.77917085066705
scaffold_1_RagTag,2100001,2200000,100000,*,28723,267651,9.31835114716429
scaffold_1_RagTag,2200001,2300000,100000,*,29642,316540,10.6787666149383
scaffold_1_RagTag,2300001,2400000,100000,*,30587,242646,7.9329780625756
scaffold_1_RagTag,2400001,2500000,100000,*,34572,289419,8.37148559527942
scaffold_1_RagTag,2500001,2600000,100000,*,32972,281207,8.52866068179061
scaffold_1_RagTag,2600001,2700000,100000,*,31403,262022,8.34385249816896
scaffold_1_RagTag,2700001,2800000,100000,*,32102,274327,8.54548003239674
scaffold_1_RagTag,2800001,2900000,100000,*,32924,343698,10.4391325476856
scaffold_1_RagTag,2900001,3000000,100000,*,35114,273414,7.78646693626474
scaffold_1_RagTag,3000001,3100000,100000,*,31022,270079,8.70604732125588
scaffold_1_RagTag,3100001,3200000,100000,*,31738,243474,7.67137185707984
scaffold_1_RagTag,3200001,3300000,100000,*,25415,202334,7.96120401337793
scaffold_1_RagTag,3300001,3400000,100000,*,33078,270483,8.17712679122075
scaffold_1_RagTag,3400001,3500000,100000,*,34803,260848,7.49498606441973
scaffold_1_RagTag,3500001,3600000,100000,*,31422,277341,8.82633186939087
scaffold_1_RagTag,3600001,3700000,100000,*,34090,275247,8.0741273100616
scaffold_1_RagTag,3700001,3800000,100000,*,35366,271651,7.68113442289204
scaffold_1_RagTag,3800001,3900000,100000,*,35508,288631,8.12861890278247
scaffold_1_RagTag,3900001,4000000,100000,*,35655,267391,7.49939699901837
scaffold_1_RagTag,4000001,4100000,100000,*,35139,265865,7.56609465266513
scaffold_1_RagTag,4100001,4200000,100000,*,35833,275739,7.69511344291575
scaffold_1_RagTag,4200001,4300000,100000,*,32386,260944,8.0573087136417
scaffold_1_RagTag,4300001,4400000,100000,*,35153,287096,8.16704121981054
scaffold_1_RagTag,4400001,4500000,100000,*,34991,269221,7.69400703037924
scaffold_1_RagTag,4500001,4600000,100000,*,33070,258302,7.81076504384639
