seqnames,start,end,width,strand,dens,window_scores,coverage
scaffold_1_RagTag,1,100000,100000,*,21841,157738,7.22210521496268
scaffold_1_RagTag,100001,200000,100000,*,7329,30628,4.17901487242461
scaffold_1_RagTag,200001,300000,100000,*,26983,155136,5.74939776896565
scaffold_1_RagTag,300001,400000,100000,*,28654,188566,6.58079151252879
scaffold_1_RagTag,400001,500000,100000,*,28926,172861,5.97597317292401
scaffold_1_RagTag,500001,600000,100000,*,28620,188951,6.60206149545772
scaffold_1_RagTag,600001,700000,100000,*,20233,115725,5.7196164681461
scaffold_1_RagTag,700001,800000,100000,*,27365,180077,6.58055910835008
scaffold_1_RagTag,800001,900000,100000,*,29167,185430,6.35752734254466
scaffold_1_RagTag,900001,1000000,100000,*,25957,176400,6.79585468274454
scaffold_1_RagTag,1000001,1100000,100000,*,31902,183435,5.74995298100433
scaffold_1_RagTag,1100001,1200000,100000,*,25897,140898,5.44070741784763
scaffold_1_RagTag,1200001,1300000,100000,*,29523,188665,6.39044135081123
scaffold_1_RagTag,1300001,1400000,100000,*,11407,47860,4.19566932585255
scaffold_1_RagTag,1400001,1500000,100000,*,9581,31778,3.31677277945935
scaffold_1_RagTag,1500001,1600000,100000,*,31582,169968,5.3817997593566
scaffold_1_RagTag,1600001,1700000,100000,*,26658,161279,6.04992872683622
scaffold_1_RagTag,1700001,1800000,100000,*,31575,189376,5.99765637371338
scaffold_1_RagTag,1800001,1900000,100000,*,32327,200714,6.20886565409719
scaffold_1_RagTag,1900001,2000000,100000,*,31602,231329,7.3200746788178
scaffold_1_RagTag,2000001,2100000,100000,*,20301,106973,5.26934633761884
scaffold_1_RagTag,2100001,2200000,100000,*,24092,262680,10.9032043831977
scaffold_1_RagTag,2200001,2300000,100000,*,26396,152336,5.77117745112896
scaffold_1_RagTag,2300001,2400000,100000,*,27420,151751,5.53431801604668
scaffold_1_RagTag,2400001,2500000,100000,*,31611,191701,6.0643763246971
scaffold_1_RagTag,2500001,2600000,100000,*,28079,152573,5.4337049040208
scaffold_1_RagTag,2600001,2700000,100000,*,32050,181602,5.66620904836193
scaffold_1_RagTag,2700001,2800000,100000,*,33437,183285,5.48150252714059
scaffold_1_RagTag,2800001,2900000,100000,*,28299,201570,7.1228665323863
scaffold_1_RagTag,2900001,3000000,100000,*,31332,175435,5.59922762670752
scaffold_1_RagTag,3000001,3100000,100000,*,31837,202739,6.36803090743475
scaffold_1_RagTag,3100001,3200000,100000,*,31422,194576,6.19234930940106
scaffold_1_RagTag,3200001,3300000,100000,*,30326,207695,6.84874365231155
scaffold_1_RagTag,3300001,3400000,100000,*,33159,213951,6.4522754003438
scaffold_1_RagTag,3400001,3500000,100000,*,33575,180082,5.36357408786299
scaffold_1_RagTag,3500001,3600000,100000,*,26855,253862,9.4530627443679
scaffold_1_RagTag,3600001,3700000,100000,*,29760,192585,6.47127016129032
scaffold_1_RagTag,3700001,3800000,100000,*,28150,169284,6.01364120781528
scaffold_1_RagTag,3800001,3900000,100000,*,30573,174191,5.69754358420829
scaffold_1_RagTag,3900001,4000000,100000,*,27602,184459,6.6828128396493
scaffold_1_RagTag,4000001,4100000,100000,*,29567,205294,6.94334900395711
scaffold_1_RagTag,4100001,4200000,100000,*,28796,176309,6.12269065147937
scaffold_1_RagTag,4200001,4300000,100000,*,31000,1215958,39.2244516129032
scaffold_1_RagTag,4300001,4400000,100000,*,29077,175762,6.04470887643154
scaffold_1_RagTag,4400001,4500000,100000,*,32288,200073,6.19651263627354
scaffold_1_RagTag,4500001,4600000,100000,*,25465,214747,8.43302572157864
scaffold_1_RagTag,4600001,4700000,100000,*,31166,237407,7.61749983956876
scaffold_1_RagTag,4700001,4800000,100000,*,21128,145287,6.87651457781144
scaffold_1_RagTag,4800001,4900000,100000,*,28249,166318,5.88757124145987
scaffold_1_RagTag,4900001,5000000,100000,*,24903,166026,6.6669076014938
scaffold_1_RagTag,5000001,5100000,100000,*,28343,179314,6.32657093462231
scaffold_1_RagTag,5100001,5200000,100000,*,26964,178074,6.6041388518024
scaffold_1_RagTag,5200001,5300000,100000,*,27809,167587,6.02635837318854
scaffold_1_RagTag,5300001,5400000,100000,*,29982,202330,6.74838236275098
scaffold_1_RagTag,5400001,5500000,100000,*,32076,200178,6.24074074074074
scaffold_1_RagTag,5500001,5600000,100000,*,29947,199480,6.6611012789261
scaffold_1_RagTag,5600001,5700000,100000,*,26923,172448,6.4052297292278
scaffold_1_RagTag,5700001,5800000,100000,*,25889,150774,5.82386341689521
scaffold_1_RagTag,5800001,5900000,100000,*,27605,172896,6.26321318601703
scaffold_1_RagTag,5900001,6000000,100000,*,29292,157320,5.37074969274887
scaffold_1_RagTag,6000001,6100000,100000,*,32837,197140,6.00359350732406
scaffold_1_RagTag,6100001,6200000,100000,*,28262,168285,5.95446182152714
scaffold_1_RagTag,6200001,6300000,100000,*,23408,194570,8.31211551606289
scaffold_1_RagTag,6300001,6400000,100000,*,29957,178979,5.97453015989585
